lat,lon,d,v,s,h
48.9713,-100.57809,0,4,0,1
48.94235,-100.57635,0,4,0,1
48.12476,-104.03686,0,4,0,1
48.12493,-104.02392,0,4,0,1
47.54865,-102.86885,0,4,0,1
48.25482,-103.76504,0,4,0,1
48.25494,-103.76504,1,5,0,0
48.11119,-102.90465,1,5,0,0
48.14021,-102.66903,0,4,0,1
48.14022,-102.66923,0,4,0,1
48.14022,-102.66944,1,5,0,0
46.94771,-103.20226,0,4,0,1
47.58762,-102.5822,0,4,0,1
48.11254,-102.88263,1,5,0,0
47.41636,-102.74876,0,4,0,1
47.64512,-103.17563,0,4,0,1
48.48534,-102.62408,0,4,0,1
48.16977,-103.72202,1,5,0,0
47.78338,-102.2162,0,4,0,1
48.96613,-102.51517,1,5,0,0
48.4607,-103.92969,1,5,0,0
48.86393,-103.57985,0,4,0,1
48.80466,-101.37369,0,4,0,0
48.60329,-103.8967,0,4,0,1
48.02392,-102.0885,0,4,0,1
47.9633,-103.33445,0,4,0,1
48.08285,-103.48662,0,4,0,1
48.08284,-103.48703,0,4,0,1
48.34194,-103.96592,1,5,0,0
47.99338,-103.60373,0,4,0,1
47.1828,-102.6997,0,4,0,1
48.167,-102.47675,0,4,0,1
48.86477,-103.59137,1,5,0,0
48.69063,-103.15474,0,4,0,1
48.45907,-103.56719,0,4,0,1
48.64355,-101.45331,0,4,0,0
47.17707,-103.53821,0,4,0,1
48.13842,-102.59981,0,4,0,1
48.82293,-101.75125,0,4,0,0
47.92675,-103.37157,0,4,0,1
48.25637,-103.33281,0,4,0,1
48.87853,-103.57362,0,4,0,1
48.69168,-103.13813,0,4,0,1
48.86454,-103.61154,0,4,0,1
48.21945,-103.77511,0,4,0,1
47.58858,-102.86383,1,5,0,0
48.28407,-103.72421,1,5,0,0
47.58858,-102.8637,1,5,0,0
47.50375,-103.91248,0,4,0,1
48.34184,-103.89356,0,4,0,1
47.9793,-102.28037,0,4,0,1
48.16873,-103.31994,0,4,0,1
47.96272,-102.36025,0,4,0,1
47.96272,-102.35984,0,4,0,1
47.64984,-102.85039,0,4,0,1
47.64991,-102.85022,0,4,0,1
47.59146,-103.9232,0,4,0,1
47.59139,-103.92298,0,4,0,1
48.40134,-103.69404,0,4,0,1
48.92404,-103.61325,0,4,0,1
48.37388,-102.95388,0,4,0,1
47.73175,-103.65713,0,4,0,1
48.37349,-102.99147,0,4,0,1
47.81856,-103.3962,0,4,0,1
47.81993,-103.39702,0,4,0,1
48.67172,-101.5197,0,4,0,1
47.71814,-102.88318,0,4,0,1
48.34242,-102.53872,0,4,0,1
47.75974,-102.83975,0,4,0,1
48.34186,-103.92251,1,5,0,0
48.92828,-100.57649,0,4,0,1
47.81062,-102.24945,0,4,0,1
47.78838,-103.44637,0,4,0,1
46.88961,-102.95268,0,4,0,1
48.5184,-103.44498,0,4,0,1
47.21157,-103.61285,0,4,0,1
46.88977,-103.05759,1,5,0,0
47.87654,-103.70549,0,4,0,1
47.96412,-103.09539,0,4,0,1
47.57657,-103.8626,0,4,0,1
48.03126,-102.46265,0,4,0,1
47.89205,-102.73101,0,4,0,1
47.89189,-102.73101,0,4,0,1
48.24056,-103.81915,0,4,0,1
47.74489,-102.39412,0,4,0,1
48.4317,-102.85471,0,4,0,1
46.94923,-102.86765,0,4,0,1
48.43169,-102.85491,0,4,0,1
48.54851,-102.29265,0,4,0,1
48.43169,-102.85512,0,4,0,1
48.43168,-102.85532,0,4,0,0
48.43168,-102.85553,0,4,0,0
48.43167,-102.85574,0,4,0,0
46.83335,-102.62717,0,4,0,1
47.96514,-103.4704,0,4,0,1
48.28552,-103.71822,0,4,0,1
48.09433,-103.08522,1,5,0,0
48.66173,-103.1333,0,4,0,1
47.15521,-102.86857,0,4,0,1
47.15521,-102.86864,0,4,0,0
47.87598,-103.12123,0,4,0,1
47.38606,-103.69075,1,5,0,0
48.17849,-102.50325,0,4,0,1
47.87709,-103.05658,0,4,0,1
47.57609,-103.14052,0,4,0,1
47.73059,-102.89958,1,5,0,0
47.88844,-102.29084,0,4,0,1
47.87993,-102.28851,0,4,0,1
48.34085,-102.53462,0,4,0,1
48.05187,-102.75183,0,4,0,1
47.38589,-102.56193,0,4,0,1
48.17277,-102.50712,0,4,0,1
47.1555,-102.7635,0,4,0,1
48.1993,-102.35647,1,5,0,0
47.41454,-102.81793,0,4,0,1
48.38774,-102.22761,0,4,0,1
47.64461,-103.193,1,5,0,0
48.31295,-103.53378,0,4,0,1
48.37183,-103.20839,1,5,0,0
47.93594,-102.28008,1,5,0,0
47.47202,-103.17107,1,5,0,0
47.44471,-102.45566,1,5,0,0
48.26926,-103.79351,0,4,0,1
47.84013,-102.85377,0,4,0,1
47.76088,-103.5986,0,4,0,1
48.31426,-103.26772,0,4,0,1
47.96441,-103.31861,0,4,0,1
47.99354,-103.16974,0,4,0,1
47.67614,-103.80298,0,4,0,1
47.2423,-102.87933,0,4,0,1
48.98073,-103.36517,0,4,0,1
48.18548,-102.46035,0,4,0,1
48.83576,-102.31969,0,4,0,1
48.74922,-103.17199,0,4,0,1
48.76506,-102.35747,1,5,0,0
48.72154,-102.97941,0,4,0,1
47.99154,-103.06154,0,4,0,1
48.19257,-102.45938,0,4,0,1
48.34349,-103.33353,0,4,0,1
47.93316,-102.97091,0,4,0,1
48.87868,-103.52913,0,4,0,1
47.29644,-103.51926,0,4,0,1
48.16434,-102.46015,0,4,0,1
48.86456,-102.49709,0,4,0,1
47.1261,-102.89906,1,5,0,0
47.12614,-102.9214,0,4,0,1
48.12966,-102.3764,0,4,0,1
47.84876,-103.80355,0,4,0,1
48.03348,-102.43854,0,4,0,1
48.55816,-101.19126,0,4,0,1
48.2701,-102.62417,0,4,0,1
47.54062,-103.52939,0,4,0,0
48.54713,-103.09423,0,4,0,1
48.32782,-102.53844,0,4,0,1
47.81804,-102.56772,0,4,0,1
47.70375,-102.48177,0,4,0,1
47.96443,-103.20465,1,5,0,0
48.45869,-103.21751,1,5,0,0
47.38522,-102.54332,0,4,0,1
48.59055,-102.85764,0,4,0,1
48.54722,-102.81448,0,4,0,1
47.41499,-102.59687,0,4,0,1
47.93476,-103.10025,0,4,0,1
48.43019,-103.68429,0,4,0,1
48.2115,-103.75028,0,4,0,1
48.11304,-103.13672,0,4,0,1
47.65719,-102.52365,0,4,0,1
48.62784,-101.82413,0,4,0,0
48.64962,-101.82399,1,5,0,0
48.65686,-101.82395,0,4,0,0
48.64707,-102.98872,0,4,0,1
46.73564,-102.9111,0,4,0,0
47.47098,-102.47997,0,4,0,1
48.4024,-103.44552,0,4,0,1
48.2397,-102.66578,0,4,0,1
48.4317,-103.68421,1,5,0,0
47.90759,-102.72954,0,4,0,1
48.51827,-103.07298,0,4,0,1
47.34377,-102.74279,1,5,0,0
48.35772,-102.51741,0,4,0,1
48.35679,-102.53859,0,4,0,1
47.76207,-103.34363,0,4,0,0
48.57605,-103.13791,0,4,0,1
47.96483,-103.39839,0,4,0,1
48.45848,-102.98429,0,4,0,1
48.75015,-103.17591,0,4,0,1
47.73248,-102.35684,0,4,0,1
47.73248,-102.35647,0,4,0,1
47.89576,-102.28888,0,4,0,1
48.45888,-103.05138,0,4,0,1
48.21197,-102.21626,0,4,0,1
47.71683,-102.37413,0,4,0,1
47.71659,-102.37412,0,4,0,1
47.96321,-103.65679,0,4,0,1
47.73343,-103.19209,0,4,0,1
46.83181,-103.20258,0,4,0,1
46.86073,-103.22269,0,4,0,1
48.46905,-103.48714,1,5,0,0
47.18439,-102.73103,0,4,0,1
47.90675,-103.89324,0,4,0,1
48.08275,-103.12401,1,5,0,0
47.15203,-103.46759,0,4,0,1
46.83202,-103.18139,0,4,0,1
47.65917,-102.55458,0,4,0,1
47.65971,-102.56284,0,4,0,1
46.94768,-103.13887,0,4,0,1
46.86084,-103.20276,0,4,0,1
47.90557,-103.83578,0,4,0,1
48.6086,-103.16964,0,4,0,1
48.28555,-103.63941,0,4,0,1
47.84852,-103.13871,0,4,0,1
47.71654,-102.51972,0,4,0,1
47.71646,-102.51973,0,4,0,1
47.71638,-102.51973,0,4,0,1
47.35678,-103.04045,0,4,0,1
48.16942,-103.70022,0,4,0,1
48.08177,-103.91176,0,4,0,1
48.22761,-103.29025,0,4,0,1
48.27531,-103.81901,0,4,0,1
47.87728,-102.57752,0,4,0,1
47.87728,-102.57712,0,4,0,1
48.46033,-103.30654,0,4,0,1
48.09598,-103.84933,0,4,0,1
47.44457,-103.11007,1,5,0,0
47.95698,-102.68451,0,4,0,1
47.94454,-102.68399,0,4,0,1
48.06742,-102.11024,0,4,0,1
48.34315,-103.18235,0,4,0,1
48.22811,-103.45758,1,5,0,0
47.96476,-103.52417,1,5,0,0
47.96503,-103.52416,0,4,0,1
48.0388,-102.90878,0,4,0,1
48.19649,-102.707,0,4,0,1
47.73365,-103.37703,0,4,0,1
48.77777,-102.25555,1,5,0,0
47.90674,-103.87245,1,5,0,0
48.22717,-102.81735,1,5,0,0
48.22717,-102.81776,0,4,0,1
48.22717,-102.81817,1,5,0,0
46.83819,-102.88088,0,4,0,0
48.35829,-102.48484,0,4,0,1
47.5593,-102.91021,1,5,0,0
47.53228,-102.82421,0,4,0,1
48.16437,-103.28024,0,4,0,1
47.99196,-103.37625,0,4,0,1
48.08125,-103.15899,0,4,0,1
48.01889,-102.44883,0,4,0,1
48.29326,-102.52474,0,4,0,1
47.73336,-103.76947,0,4,0,1
48.06811,-102.91768,0,4,0,1
47.6458,-103.13352,0,4,0,1
48.0394,-102.54627,0,4,0,1
48.09631,-102.08798,1,5,0,0
48.25632,-103.59829,0,4,0,1
47.73343,-103.79324,0,4,0,1
48.76316,-102.48597,1,5,0,0
46.83168,-103.11808,1,5,0,0
47.63485,-102.60784,0,4,0,1
48.00812,-102.40386,0,4,0,1
47.27071,-103.2366,0,4,0,1
47.99357,-103.23259,0,4,0,1
47.12633,-102.83454,0,4,0,1
48.5794,-103.25682,0,4,0,1
48.16331,-103.19348,1,5,0,0
48.37323,-102.71851,0,4,0,1
47.71665,-102.67961,1,5,0,0
47.22273,-103.6648,0,4,0,1
47.90667,-103.15744,0,4,0,1
47.35851,-102.71064,0,4,0,1
47.87827,-103.78267,0,4,0,1
46.88511,-102.8373,0,4,0,0
48.05154,-102.77251,0,4,0,1
48.38645,-102.33636,0,4,0,1
48.09456,-103.01566,0,4,0,1
47.76029,-103.14029,0,4,0,1
46.94782,-103.16024,0,4,0,1
47.90702,-103.33324,0,4,0,1
47.50331,-102.58111,0,4,0,1
47.75971,-102.80826,0,4,0,1
47.90475,-103.87175,1,5,0,0
47.81146,-102.51529,0,4,0,1
47.90604,-103.0961,0,4,0,1
47.75985,-102.82815,0,4,0,1
48.20447,-102.65818,0,4,0,1
48.20461,-102.65818,0,4,0,1
48.20474,-102.65818,0,4,0,1
48.20488,-102.65818,0,4,0,1
48.20502,-102.65818,0,4,0,1
48.92256,-103.23296,1,5,0,0
48.20516,-102.65818,0,4,0,1
48.19694,-103.44671,0,4,0,1
47.61656,-103.05858,0,4,0,1
47.67098,-103.07716,0,4,0,1
48.02391,-102.06914,1,5,0,0
47.63086,-103.08762,0,4,0,1
47.64879,-102.89595,1,5,0,0
47.6488,-102.89565,1,5,0,0
47.99528,-103.576,0,4,0,1
47.18454,-102.67843,0,4,0,1
47.96466,-103.29652,0,4,0,1
47.97879,-102.41451,0,4,0,1
47.96471,-103.33441,0,4,0,1
47.84976,-102.27355,0,4,0,1
48.37178,-103.22231,1,5,0,0
48.48938,-102.23774,0,4,0,1
46.8609,-103.16074,0,4,0,1
47.26989,-102.65955,0,4,0,1
47.5337,-102.38364,0,4,0,1
46.83192,-103.13977,0,4,0,1
48.17014,-103.99847,0,4,0,1
48.17012,-103.99704,0,4,0,1
48.60362,-103.12118,0,4,0,1
48.08177,-103.91168,0,4,0,1
48.31416,-103.38294,0,4,0,1
47.58805,-103.8414,0,4,0,1
47.78917,-103.03499,0,4,0,1
47.78917,-103.03473,0,4,0,1
47.78917,-103.03512,0,4,0,1
47.78917,-103.03486,0,4,0,1
46.83184,-103.16078,0,4,0,1
48.16543,-102.47984,0,4,0,1
48.07071,-103.51893,0,4,0,1
47.65987,-102.388,0,4,0,1
48.58083,-101.38829,0,4,0,0
48.51847,-102.37012,0,4,0,1
48.51841,-102.37052,0,4,0,1
48.51637,-102.38119,0,4,0,1
48.51609,-102.38119,0,4,0,1
48.15923,-102.69982,0,4,0,1
48.86471,-102.38436,0,4,0,1
47.65987,-102.38836,0,4,0,1
47.81795,-102.38487,1,5,0,0
48.37364,-103.65145,0,4,0,1
48.6323,-102.92599,0,4,0,1
48.25679,-103.72521,0,4,0,1
48.28535,-103.82533,0,4,0,1
47.50176,-102.62421,0,4,0,1
48.79096,-101.70026,0,4,0,0
47.96451,-103.24752,1,5,0,0
47.82048,-102.23332,0,4,0,1
47.84869,-102.50605,0,4,0,1
47.70729,-102.87843,0,4,0,1
47.66616,-102.91004,0,4,0,1
47.93425,-103.44716,0,4,0,1
48.16793,-103.16796,0,4,0,1
48.04743,-102.41605,0,4,0,1
48.0253,-103.91262,0,4,0,1
48.89511,-103.60859,0,4,0,1
48.7788,-103.03557,0,4,0,1
46.91871,-103.2217,0,4,0,1
47.47279,-102.84041,0,4,0,1
48.57456,-103.89508,0,4,0,1
48.1647,-103.21505,0,4,0,1
48.37369,-103.01408,0,4,0,1
48.01066,-102.3639,0,4,0,1
47.70219,-102.69842,0,4,0,1
48.0829,-103.35916,0,4,0,1
46.84943,-102.82343,0,4,0,0
47.61781,-102.69047,0,4,0,1
48.60386,-103.89853,0,4,0,1
48.06745,-103.35315,0,4,0,1
48.05365,-102.88789,0,4,0,1
48.19754,-102.43045,0,4,0,1
48.11056,-103.38631,0,4,0,1
48.11025,-103.4473,0,4,0,1
48.25377,-102.70486,0,4,0,1
48.11048,-103.41831,0,4,0,1
48.25377,-102.70506,0,4,0,1
48.69209,-102.97038,0,4,0,1
48.25377,-102.70527,0,4,0,1
48.25377,-102.70547,0,4,0,1
48.25377,-102.70568,0,4,0,1
48.25377,-102.70588,0,4,0,1
48.06762,-102.93911,1,5,0,0
48.0792,-102.43534,0,4,0,1
47.92051,-102.47722,0,4,0,1
48.06576,-102.32594,0,4,0,1
47.76236,-103.26936,0,4,0,1
47.87738,-102.51175,0,4,0,1
47.84742,-103.28834,0,4,0,1
47.1846,-102.69821,1,5,0,0
47.70422,-103.4924,1,5,0,0
47.90556,-103.84998,0,4,0,1
48.43124,-103.28525,0,4,0,1
46.8319,-102.9266,0,4,0,1
48.38261,-102.64884,0,4,0,1
48.45867,-102.37977,0,4,0,1
48.08167,-102.16124,1,5,0,0
48.51647,-102.40191,0,4,0,1
48.48814,-103.58511,1,5,0,0
48.51647,-102.40232,0,4,0,1
48.51865,-102.39041,0,4,0,1
48.51837,-102.39041,0,4,0,1
47.79106,-103.47044,0,4,0,1
47.76203,-103.24683,0,4,0,1
48.16677,-103.52356,0,4,0,1
47.81853,-103.42564,0,4,0,1
47.11161,-103.37523,1,5,0,0
48.85129,-102.2275,1,5,0,0
47.81827,-103.26445,0,4,0,1
48.28534,-103.81405,0,4,0,1
48.40057,-103.26307,0,4,0,1
47.93666,-103.42948,1,5,0,0
48.03245,-102.39543,0,4,0,1
47.90666,-103.41659,0,4,0,1
48.37337,-103.13275,0,4,0,1
47.12516,-102.72149,0,4,0,1
48.09645,-102.11038,0,4,0,1
47.96429,-103.16317,0,4,0,1
47.4431,-102.4549,0,4,0,1
46.86076,-103.18164,0,4,0,1
48.22676,-102.36579,0,4,0,1
48.22726,-102.34113,0,4,0,1
48.02794,-102.4631,0,4,0,1
48.67767,-102.32222,0,4,0,1
47.7039,-102.64721,0,4,0,1
46.97955,-103.16032,0,4,0,1
47.79128,-102.63339,0,4,0,1
47.74539,-102.447,0,4,0,1
47.90816,-102.28166,0,4,0,1
47.91497,-102.28679,0,4,0,1
48.19523,-102.45816,0,4,0,1
47.67298,-102.95133,0,4,0,1
48.09061,-102.43876,0,4,0,1
48.37183,-103.20667,0,4,0,1
47.65913,-102.5395,0,4,0,1
47.99403,-103.62023,0,4,0,1
48.24954,-102.43795,0,4,0,1
48.5602,-102.9877,0,4,0,1
47.99086,-103.12756,0,4,0,1
48.31457,-103.98187,0,4,0,1
47.82701,-102.61203,0,4,0,1
47.82673,-102.61203,0,4,0,1
48.37152,-103.26792,0,4,0,1
47.81945,-103.05565,0,4,0,1
48.37146,-103.28944,0,4,0,1
48.11193,-103.31884,0,4,0,1
48.60844,-103.25651,0,4,0,1
48.3733,-103.1978,0,4,0,1
48.11093,-102.67842,0,4,0,1
48.09857,-102.39532,0,4,0,1
46.8318,-103.22269,0,4,0,1
46.93618,-102.48983,0,4,0,0
48.19666,-103.07797,0,4,0,1
48.3736,-103.64099,0,4,0,1
46.91881,-103.18078,0,4,0,1
48.43019,-103.70607,0,4,0,1
48.0251,-103.68124,0,4,0,1
48.41672,-102.21847,0,4,0,1
48.08573,-103.15439,0,4,0,1
48.17066,-103.97591,0,4,0,1
48.48193,-102.88753,0,4,0,1
48.48133,-102.88739,1,5,0,0
48.48119,-102.88739,1,5,0,0
48.48105,-102.88739,1,5,0,0
48.48092,-102.88739,1,5,0,0
48.48078,-102.88739,1,5,0,0
48.60498,-102.40152,0,4,0,1
47.64639,-103.16227,0,4,0,1
47.14092,-102.81451,0,4,0,1
46.94761,-103.18143,0,4,0,1
47.14093,-102.79216,0,4,0,1
47.25531,-102.81574,0,4,0,1
47.25485,-102.81022,0,4,0,1
47.15565,-102.72099,0,4,0,1
48.03748,-103.04596,0,4,0,1
48.11016,-103.3947,0,4,0,1
47.8463,-102.70188,0,4,0,1
47.73088,-102.65851,0,4,0,1
47.8464,-102.70203,0,4,0,1
48.4746,-102.27956,0,4,0,1
47.74504,-102.55452,0,4,0,1
47.745,-102.55471,0,4,0,1
47.03808,-102.75161,0,4,0,1
47.90683,-103.83541,0,4,0,1
47.90683,-103.84977,0,4,0,1
48.40231,-103.05084,0,4,0,1
47.75917,-103.12822,0,4,0,1
47.81766,-103.21372,0,4,0,1
48.17263,-103.05346,0,4,0,1
47.96437,-102.31049,0,4,0,1
47.76023,-102.63021,0,4,0,1
47.76023,-102.63,0,4,0,1
47.74693,-102.63212,0,4,0,1
47.74704,-102.63229,0,4,0,1
47.05224,-102.86929,0,4,0,1
47.90504,-103.91477,0,4,0,1
47.44347,-102.55872,0,4,0,1
47.97695,-102.30506,0,4,0,1
47.84871,-103.27394,0,4,0,1
48.2401,-102.86508,0,4,0,1
48.76332,-102.44322,0,4,0,1
48.25657,-103.49738,0,4,0,1
48.05241,-103.87937,0,4,0,1
48.17993,-104.0442,0,4,0,1
47.63306,-102.36156,0,4,0,1
47.58719,-102.43485,0,4,0,1
47.58725,-102.43478,0,4,0,1
47.65917,-102.40761,0,4,0,1
48.0252,-103.70267,0,4,0,1
48.1966,-102.98881,1,5,0,0
48.08147,-103.42953,0,4,0,1
47.15512,-103.09079,0,4,0,1
47.8758,-102.58233,0,4,0,1
47.99425,-103.39324,1,5,0,0
46.94791,-103.05479,0,4,0,1
48.57505,-103.91505,1,5,0,0
48.57432,-102.33668,0,4,0,1
48.69174,-103.1541,0,4,0,1
48.1633,-104.01488,0,4,0,1
48.87299,-100.51107,1,5,0,0
48.6906,-103.1066,0,4,0,1
46.94906,-103.26007,0,4,0,1
47.73099,-103.04151,0,4,0,1
48.02519,-103.94207,0,4,0,1
47.64709,-103.03374,0,4,0,1
48.39739,-102.34408,0,4,0,1
47.93431,-103.80263,0,4,0,1
48.4607,-102.40111,0,4,0,1
48.53298,-102.19692,1,5,0,0
47.84873,-102.50565,0,4,0,1
47.70141,-103.11434,0,4,0,1
47.70191,-103.14745,1,5,0,0
47.70141,-103.11398,0,4,0,1
47.68942,-102.41896,0,4,0,1
47.87815,-103.83405,0,4,0,1
48.28331,-103.05621,0,4,0,1
48.17001,-103.87888,0,4,0,1
47.31245,-102.96317,0,4,0,1
48.37086,-102.66893,0,4,0,1
47.78825,-102.75471,1,5,0,0
48.13388,-104.01514,0,4,0,1
47.32899,-102.50858,0,4,0,1
48.14794,-104.0151,0,4,0,1
48.54794,-102.27303,1,5,0,0
47.90478,-102.43144,0,4,0,1
47.84717,-103.43842,0,4,0,1
48.11053,-103.94437,0,4,0,1
47.96253,-102.12133,1,5,0,0
48.19515,-104.04443,0,4,0,1
48.168,-103.71903,0,4,0,1
48.16966,-103.72746,0,4,0,1
47.26979,-102.65499,0,4,0,1
48.22752,-102.79752,0,4,0,1
48.22752,-102.79793,0,4,0,1
48.22752,-102.7969,0,4,0,1
48.22752,-102.79711,0,4,0,1
48.22752,-102.79731,0,4,0,1
48.22752,-102.79772,0,4,0,1
48.31512,-103.31162,0,4,0,1
48.37337,-103.30677,1,5,0,0
47.70146,-102.87601,0,4,0,1
48.18297,-103.83404,0,4,0,1
47.61877,-102.74125,0,4,0,1
47.61872,-102.74144,0,4,0,1
47.15444,-103.45737,0,4,0,1
48.99465,-103.46356,1,5,0,0
48.99465,-103.46377,1,5,0,0
48.54754,-103.49955,1,5,0,0
48.18294,-103.82331,0,4,0,1
48.95177,-103.63517,0,4,0,1
47.38554,-102.47654,0,4,0,1
47.70425,-103.20869,1,5,0,0
47.64461,-103.19174,0,4,0,1
48.22735,-103.31673,0,4,0,1
48.09436,-102.34395,0,4,0,1
47.87674,-103.89602,0,4,0,1
48.46051,-103.13174,0,4,0,1
48.02474,-102.46701,0,4,0,1
48.06877,-103.46795,0,4,0,1
48.17092,-102.46013,0,4,0,1
48.51669,-103.06926,1,5,0,0
48.09489,-102.31399,0,4,0,1
48.6919,-103.19667,0,4,0,1
48.09741,-103.46121,0,4,0,1
47.15565,-102.72109,0,4,0,1
46.94561,-102.50063,0,4,0,0
48.67739,-102.34445,0,4,0,1
48.04715,-103.6031,0,4,0,1
48.53337,-102.95998,0,4,0,1
47.84894,-103.44189,0,4,0,1
48.22737,-103.334,0,4,0,1
47.87654,-103.85455,0,4,0,1
48.32148,-102.54653,0,4,0,1
47.93337,-102.5333,0,4,0,1
47.93337,-102.53289,0,4,0,1
48.22601,-103.33299,0,4,0,1
48.0674,-103.38177,0,4,0,1
48.17092,-102.4172,1,5,0,0
47.51605,-102.89362,0,4,0,1
48.05513,-102.41705,0,4,0,1
47.51605,-102.89375,0,4,0,1
47.51605,-102.89388,0,4,0,1
47.51605,-102.89401,0,4,0,1
48.28555,-103.94226,0,4,0,1
48.16966,-103.72738,0,4,0,1
47.6904,-102.43947,0,4,0,1
48.95169,-103.6457,0,4,0,1
48.0347,-102.46264,0,4,0,1
47.05217,-102.85007,0,4,0,1
48.28368,-103.9918,0,4,0,1
48.5025,-102.42421,0,4,0,1
48.01609,-103.34564,1,5,0,0
48.01588,-103.34564,0,4,0,1
48.34493,-102.94086,0,4,0,1
47.8782,-103.80153,0,4,0,1
48.05411,-103.86891,0,4,0,1
47.71415,-102.87628,0,4,0,1
48.06912,-102.43835,0,4,0,1
47.94804,-102.53877,0,4,0,1
47.94804,-102.53836,0,4,0,1
47.37135,-102.95713,0,4,0,1
48.95148,-103.45274,0,4,0,1
48.95162,-103.45274,0,4,0,1
47.47013,-102.71716,0,4,0,1
47.90724,-103.48292,1,5,0,0
48.69205,-102.27843,1,5,0,0
47.67464,-102.47705,0,4,0,1
48.6906,-102.42784,0,4,0,1
47.70206,-102.68014,0,4,0,1
46.93709,-103.61844,0,4,0,0
47.59767,-103.48439,0,4,0,1
47.21135,-103.17235,1,5,0,0
48.03875,-102.2771,1,5,0,0
47.7307,-102.58678,0,4,0,1
47.7307,-102.58699,0,4,0,1
48.15557,-103.85762,1,5,0,0
47.44471,-102.4496,0,4,0,1
48.69094,-103.89694,1,5,0,0
48.34292,-102.95516,0,4,0,1
48.86288,-101.82739,0,4,0,0
48.19768,-103.00776,0,4,0,1
48.8936,-103.04136,0,4,0,1
47.61962,-102.69951,0,4,0,1
47.61977,-102.69973,0,4,0,1
47.86542,-102.28789,0,4,0,1
47.87528,-102.29105,0,4,0,1
47.38582,-102.97997,0,4,0,1
47.71695,-102.52943,0,4,0,1
47.71696,-102.52955,0,4,0,1
47.71695,-102.52931,0,4,0,1
48.38645,-102.31594,0,4,0,1
47.38559,-102.99804,0,4,0,1
48.13971,-102.18455,0,4,0,1
48.66337,-103.87526,0,4,0,1
48.57661,-103.8513,1,5,0,0
47.34262,-102.94217,0,4,0,1
48.02452,-103.15759,0,4,0,1
47.87567,-102.45515,0,4,0,1
48.83575,-102.42186,0,4,0,1
47.97862,-102.61919,0,4,0,1
47.84755,-103.61868,0,4,0,1
47.8105,-102.24959,0,4,0,1
48.11209,-103.32999,0,4,0,1
47.67492,-102.34535,0,4,0,1
47.82021,-102.23323,0,4,0,1
48.07915,-103.60272,0,4,0,1
47.46164,-103.52998,0,4,0,0
47.99145,-103.14978,0,4,0,1
47.14086,-102.79214,0,4,0,1
47.12518,-102.59526,1,5,0,0
48.01889,-102.36363,0,4,0,1
48.75088,-103.22955,1,5,0,0
48.19689,-103.63897,0,4,0,1
48.06243,-102.41755,0,4,0,1
47.84699,-102.17754,1,5,0,0
48.85192,-103.52434,0,4,0,1
48.11049,-103.87169,0,4,0,1
47.84848,-102.60375,0,4,0,1
47.84848,-102.60334,0,4,0,1
47.74711,-102.24269,0,4,0,1
47.74711,-102.24286,0,4,0,1
47.75526,-102.24544,0,4,0,1
48.40253,-103.20142,0,4,0,1
48.07159,-102.43768,0,4,0,1
48.16538,-103.47367,0,4,0,1
48.34105,-102.51288,0,4,0,1
48.35555,-102.51415,0,4,0,1
48.03431,-102.35189,0,4,0,1
47.14092,-102.8146,0,4,0,1
47.15551,-102.74226,1,5,0,0
47.12627,-102.83452,0,4,0,1
47.90544,-103.87347,0,4,0,1
47.73325,-103.31959,1,5,0,0
47.30052,-102.7426,0,4,0,1
47.30011,-102.73212,0,4,0,1
48.2397,-102.66558,0,4,0,1
48.2397,-102.66568,0,4,0,1
47.90355,-102.74972,0,4,0,1
48.2856,-103.18569,0,4,0,1
47.17784,-103.49715,1,5,0,0
48.66113,-102.83901,0,4,0,1
48.25093,-102.91373,0,4,0,1
47.73162,-103.58846,0,4,0,1
48.69191,-102.40892,1,5,0,0
48.02831,-103.60289,0,4,0,1
48.35016,-102.7342,0,4,0,0
47.93508,-103.11813,0,4,0,1
48.69213,-102.38735,0,4,0,1
47.89473,-103.41197,0,4,0,1
47.9622,-103.42245,0,4,0,1
47.7183,-102.67766,0,4,0,1
47.44551,-102.50541,0,4,0,1
48.74894,-103.2415,1,5,0,0
48.02264,-102.91165,0,4,0,1
48.02264,-102.91147,0,4,0,1
48.02273,-102.90901,0,4,0,1
48.02272,-102.90631,0,4,0,1
48.02305,-102.90104,0,4,0,1
47.87596,-102.68012,0,4,0,1
47.88694,-102.77827,0,4,0,1
47.8869,-102.77808,0,4,0,1
47.88686,-102.77789,0,4,0,1
47.88644,-102.77637,0,4,0,1
47.8864,-102.77618,0,4,0,1
47.88635,-102.77598,0,4,0,1
47.81836,-103.29297,0,4,0,1
48.02741,-103.045,0,4,0,1
47.76071,-103.35535,0,4,0,1
48.45873,-102.44595,0,4,0,1
48.16813,-103.41568,0,4,0,1
48.95092,-103.49703,0,4,0,1
48.95106,-103.49703,0,4,0,1
48.10948,-102.91175,0,4,0,1
47.70096,-102.55055,1,5,0,0
47.37227,-103.96846,1,5,0,0
47.99172,-103.20356,0,4,0,1
47.89042,-102.46675,0,4,0,1
47.79158,-103.3641,0,4,0,1
47.02308,-103.00322,1,5,0,0
47.12614,-102.9213,0,4,0,1
48.64707,-102.29823,1,5,0,0
48.31426,-103.28961,0,4,0,1
48.69034,-102.38456,1,5,0,0
48.28542,-103.13767,0,4,0,1
47.81769,-103.05589,0,4,0,1
